window_id,sub_ID,anchor_date,obs_start,obs_end,target_start,target_end,performance_mean_30d,performance_std_30d,performance_trend_30d,attendance_rate_30d,positive_behavior_count_30d,negative_behavior_count_30d,idea_count_30d,feat_count_30d,teamwork_count_30d,sacrifice_count_30d,lapse_count_30d,slip_count_30d,disruption_count_30d,sabotage_count_30d,n_efficacy_obs,split
98000141_2021-01-30,98000141,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8523809523809524,0.29431114083406296,0.05546700669429343,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,21,train
98000143_2021-01-30,98000143,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8333333333333334,0.5397530299436338,0.6680905323557538,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,21,train
98000144_2021-01-30,98000144,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7052631578947368,0.559239249348341,0.4745662293694459,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000145_2021-01-30,98000145,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.2058823529411764,0.6219632105632275,-0.2951263537906136,0.8095238095238095,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,train
98000146_2021-01-30,98000146,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8,0.30607876523260447,-0.24684102262709381,0.9523809523809523,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20,train
98000147_2021-01-30,98000147,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.975,0.42658373645806785,0.7072584171403588,0.9523809523809523,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000148_2021-01-30,98000148,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.35500000000000004,0.19324105480761042,0.2688731870583862,0.9523809523809523,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,20,train
98000149_2021-01-30,98000149,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8549999999999999,0.2781044862334261,-0.08639435791948306,0.9523809523809523,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20,train
98000150_2021-01-30,98000150,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7142857142857144,0.5516209878945093,0.37497609180745917,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000151_2021-01-30,98000151,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7352941176470589,0.5326128712190829,0.24288776305533932,0.8095238095238095,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17,train
98000152_2021-01-30,98000152,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.36190476190476184,0.3653439345003424,-0.2910105196047181,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,train
98000153_2021-01-30,98000153,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.575,0.2124419425334094,0.17905138339920929,0.9523809523809523,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000155_2021-01-30,98000155,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.12,0.6083627726594509,0.9997591107746302,0.9523809523809523,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000157_2021-01-30,98000157,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9952380952380951,0.5705052063532728,0.12604399107427405,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,21,train
98000159_2021-01-30,98000159,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7095238095238094,0.48260207407838807,0.27408351928594166,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000160_2021-01-30,98000160,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.69,0.6172093392205376,0.27440273037542634,0.9523809523809523,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20,train
98000161_2021-01-30,98000161,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7050000000000001,0.2438183102661747,0.302981029810298,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000162_2021-01-30,98000162,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5050000000000001,0.24809802816416612,0.33478137017518883,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000163_2021-01-30,98000163,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.13,0.5786554287856962,0.5776125929164849,0.9523809523809523,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,20,train
98000164_2021-01-30,98000164,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6428571428571429,0.2521337513531827,0.2934969716289449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000166_2021-01-30,98000166,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.46315789473684205,0.38760020398427936,-0.22869440459110477,0.9047619047619048,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000167_2021-01-30,98000167,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.4049999999999999,0.2438183102661747,0.034556656844361114,0.9523809523809523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,train
98000168_2021-01-30,98000168,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5428571428571429,0.2712405363721075,-0.04992030602486446,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,21,train
98000169_2021-01-30,98000169,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9952380952380954,0.5766074838884685,0.47146955690149833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000170_2021-01-30,98000170,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9523809523809523,0.33108767361387464,0.17596429709913913,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,21,train
98000171_2021-01-30,98000171,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6952380952380952,0.2783454516894258,0.10194453299330536,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000173_2021-01-30,98000173,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.3450000000000002,0.8127115109311545,1.3042558194215845,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000174_2021-01-30,98000174,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7285714285714285,0.34948942350643053,-0.09152056104558534,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21,train
98000175_2021-01-30,98000175,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.17,0.8059646067715511,0.511754334410814,0.9523809523809523,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000176_2021-01-30,98000176,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8285714285714285,0.26104186856298967,0.3503028371055147,1.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000177_2021-01-30,98000177,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6947368421052631,0.7152883522752099,-0.5101902173913045,0.9047619047619048,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000178_2021-01-30,98000178,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.819047619047619,0.25023798196726177,0.2670066942939113,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,train
98000180_2021-01-30,98000180,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.715,0.34377930497095927,-0.3737201365187715,0.9523809523809523,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20,train
98000181_2021-01-30,98000181,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7619047619047619,0.40059479586758295,-0.1464137711189037,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,21,train
98000182_2021-01-30,98000182,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.335,0.45569495798926957,0.299321493455934,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000185_2021-01-30,98000185,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9190476190476189,0.3586349782425685,0.27102327064073933,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000186_2021-01-30,98000186,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5849999999999999,0.28704483420208987,0.035239173506934354,0.9523809523809523,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000187_2021-01-30,98000187,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7578947368421053,0.250146156107194,0.21904106260630068,0.9047619047619048,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000188_2021-01-30,98000188,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7699999999999999,0.34197568396167094,-0.0612694681163683,0.9523809523809523,7.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,20,train
98000189_2021-01-30,98000189,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5666666666666667,0.2594866727470475,0.11313356710232673,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,train
98000190_2021-01-30,98000190,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5952380952380952,0.4893630456789626,0.5337264902773351,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21,train
98000191_2021-01-30,98000191,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6047619047619048,0.2616795568556904,-0.005546700669429549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000192_2021-01-30,98000192,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.63,0.5151392249214105,0.5058476558527407,0.9523809523809523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,train
98000193_2021-01-30,98000193,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5450000000000002,0.41986840043543466,-0.010041304657455931,0.9523809523809523,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,train
98000194_2021-01-30,98000194,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9380952380952382,0.5352347059713061,0.349250876633726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000195_2021-01-30,98000195,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5449999999999999,0.18488972531299783,0.13069867817642292,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000197_2021-01-30,98000197,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5857142857142857,0.19820624179302296,0.38415683774306636,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000198_2021-01-30,98000198,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7599999999999999,0.363318042491699,0.5385665529010237,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000199_2021-01-30,98000199,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5523809523809523,0.19904534061124773,-0.12126235256614629,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000200_2021-01-30,98000200,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.57,0.2975337221046947,0.11932473524168993,0.9523809523809523,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,20,train
98000201_2021-01-30,98000201,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.78,0.28395700193404005,0.35098814229249004,0.9523809523809523,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20,train
98000202_2021-01-30,98000202,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5428571428571429,0.2712405363721075,-0.27685686962065686,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000203_2021-01-30,98000203,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.93,0.7609550785551978,0.2607797928352659,0.9523809523809523,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000204_2021-01-30,98000204,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5333333333333333,0.22876479915697984,0.4070130698119222,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21,train
98000205_2021-01-30,98000205,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5105263157894736,0.2884724844227017,0.2906437339423354,0.9047619047619048,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,19,train
98000206_2021-01-30,98000206,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6047619047619047,0.34420370491351554,-0.12001912655403277,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000207_2021-01-30,98000207,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.66,0.3330876287421264,0.07295690437002444,0.9523809523809523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,train
98000208_2021-01-30,98000208,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.863157894736842,0.5209078894005793,-0.16942771084337394,0.9047619047619048,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19,train
98000209_2021-01-30,98000209,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7849999999999999,0.19540780569443947,0.26470588235294124,0.9523809523809523,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20,train
98000210_2021-01-30,98000210,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7894736842105264,0.21831357885722616,0.19699706480017998,0.9047619047619048,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000211_2021-01-30,98000211,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0761904761904761,0.8722985509014457,0.7213470246826965,0.9545454545454546,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,21,train
98000214_2021-01-30,98000214,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7,0.5140141304631513,0.560602128211783,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000215_2021-01-30,98000215,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7380952380952381,0.6873690351450161,1.0461268728084157,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,train
98000216_2021-01-30,98000216,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.857142857142857,0.39569107719460717,0.4857188396557217,1.0,5.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,21,train
98000219_2021-01-30,98000219,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6238095238095239,0.4958878521447787,0.3839655722027416,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000220_2021-01-30,98000220,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7952380952380952,0.5800656777264023,0.5015938795027095,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21,train
98000222_2021-01-30,98000222,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.75,0.5951558840470197,0.3000000000000004,0.9523809523809523,4.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,20,train
98000224_2021-01-30,98000224,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6210526315789473,0.15484381869204372,-0.05013868145935589,0.9047619047619048,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,19,train
98000225_2021-01-30,98000225,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7523809523809524,0.5325589616362189,0.422983742429072,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21,train
98000226_2021-01-30,98000226,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6499999999999999,0.31539448982270807,0.6376487338553849,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000227_2021-01-30,98000227,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7190476190476192,0.19651729597938097,0.07421102964615853,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000228_2021-01-30,98000228,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7142857142857143,0.32754498055338027,0.43120816066305384,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000230_2021-01-30,98000230,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0428571428571427,0.571464284598284,0.3858782276059933,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000231_2021-01-30,98000231,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.861904761904762,0.3748015347836645,0.050398469875676796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000232_2021-01-30,98000232,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7599999999999999,0.5528871589450381,-0.41909991963568194,0.9523809523809523,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,20,train
98000234_2021-01-30,98000234,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.3333333333333333,0.1559914527573012,-0.19948995855913304,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,train
98000235_2021-01-30,98000235,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6714285714285714,0.3257957291660791,-0.1996812240994585,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000236_2021-01-30,98000236,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.795,0.31867323637065503,0.051694602129589574,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000237_2021-01-30,98000237,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0285714285714287,0.43260011227790635,0.27599617468919335,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000240_2021-01-30,98000240,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.031578947368421,0.32154597317568306,0.056981407218374094,0.9047619047619048,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000241_2021-01-30,98000241,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7809523809523808,0.27132830228165955,-0.026012113484220882,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21,train
98000243_2021-01-30,98000243,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7473684210526317,0.40738791376365324,0.13626292466765064,0.9047619047619048,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000244_2021-01-30,98000244,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6714285714285714,0.5100420150760692,0.027255339496333793,1.0,5.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,21,train
98000245_2021-01-30,98000245,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5578947368421052,0.15024346712987116,0.1789568996740314,0.9047619047619048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,train
98000246_2021-01-30,98000246,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.035,0.3048295468480359,0.03973996015518418,0.9523809523809523,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20,train
98000247_2021-01-30,98000247,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5684210526315789,0.2310666848887937,-0.17280714184497686,0.9047619047619048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000248_2021-01-30,98000248,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0050000000000001,0.3776311204838589,0.21428571428571477,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000249_2021-01-30,98000249,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6799999999999999,0.2483630619200766,0.16063870057469276,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000250_2021-01-30,98000250,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6578947368421053,0.28149558803269253,-0.2717887247699333,0.9047619047619048,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,train
98000251_2021-01-30,98000251,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.55,0.45595475306449573,0.8918074636391117,0.9523809523809523,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20,train
98000254_2021-01-30,98000254,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9850000000000001,0.5382965334225522,0.7949252927715712,0.9523809523809523,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,20,train
98000255_2021-01-30,98000255,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6571428571428571,0.23994046880722011,0.06397832323876301,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,train
98000256_2021-01-30,98000256,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.1210526315789473,0.36602815217840073,-0.23121278359840156,0.9047619047619048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000258_2021-01-30,98000258,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.86,0.35003759196616824,0.11672354948805418,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000259_2021-01-30,98000259,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8095238095238095,0.23431765171399682,0.105387312719158,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,train
98000261_2021-01-30,98000261,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6649999999999999,0.24767338424456897,0.12006607247324384,0.9523809523809523,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000265_2021-01-30,98000265,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.105,0.48501220820229174,0.09130434782608643,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000266_2021-01-30,98000266,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.05,0.5951558840470196,0.02335842200882436,0.9523809523809523,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20,train
98000268_2021-01-30,98000268,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0050000000000001,0.5716780470454365,0.7956323458529531,0.9523809523809523,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,train
98000269_2021-01-30,98000269,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6199999999999999,0.14725559590832463,0.04743083003952516,0.9523809523809523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,train
98000270_2021-01-30,98000270,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.795,0.342552339450715,-0.1253600688339383,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000271_2021-01-30,98000271,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8,0.3494356352146912,0.4361958687218199,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000272_2021-01-30,98000272,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0684210526315787,0.8226330568356893,1.1168850617746162,0.9047619047619048,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000273_2021-01-30,98000273,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.725,0.3058637467549029,0.28119597274483865,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000274_2021-01-30,98000274,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9190476190476191,0.20885173597326792,0.1384762511954091,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,21,train
98000275_2021-01-30,98000275,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7380952380952381,0.25194481633125626,-0.11466369142492898,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,train
98000276_2021-01-30,98000276,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.63,0.24516374764204993,0.33530545319314387,0.9523809523809523,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000277_2021-01-30,98000277,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.963157894736842,0.32865132877630776,0.3072289156626501,0.9047619047619048,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
