window_id,sub_ID,anchor_date,obs_start,obs_end,target_start,target_end,future_actual_efficacy_mean_30d,n_target_efficacy_obs,audit_sub_age,audit_sub_sex,audit_sup_ID,split
98000246_2021-01-30,98000246,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0998571428571429,21,43,F,98000012.0,train
98000247_2021-01-30,98000247,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.3595238095238095,21,18,F,98000012.0,train
98000248_2021-01-30,98000248,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0369,20,50,M,98000012.0,train
98000249_2021-01-30,98000249,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6434,20,45,F,98000012.0,train
98000250_2021-01-30,98000250,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5514761904761906,21,40,F,98000012.0,train
98000251_2021-01-30,98000251,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.41515789473684217,19,27,M,98000012.0,train
98000254_2021-01-30,98000254,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9204285714285715,21,41,F,98000012.0,train
98000255_2021-01-30,98000255,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.57515,20,34,F,98000012.0,train
98000256_2021-01-30,98000256,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9179047619047621,21,65,F,98000012.0,train
98000258_2021-01-30,98000258,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8436499999999999,20,46,F,98000012.0,train
98000259_2021-01-30,98000259,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6609047619047619,21,45,F,98000012.0,train
98000261_2021-01-30,98000261,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6028999999999999,20,44,F,98000012.0,train
98000265_2021-01-30,98000265,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9525999999999998,20,51,F,98000012.0,train
98000266_2021-01-30,98000266,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8296666666666664,21,62,M,98000012.0,train
98000268_2021-01-30,98000268,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7571428571428571,21,63,F,98000013.0,train
98000269_2021-01-30,98000269,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.52615,20,21,F,98000013.0,train
98000270_2021-01-30,98000270,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7907,20,55,F,98000013.0,train
98000271_2021-01-30,98000271,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8132380952380952,21,22,F,98000013.0,train
98000272_2021-01-30,98000272,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0605714285714285,21,59,F,98000013.0,train
98000273_2021-01-30,98000273,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9437142857142857,21,50,F,98000013.0,train
98000274_2021-01-30,98000274,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7864761904761906,21,41,M,98000013.0,train
98000275_2021-01-30,98000275,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7928947368421053,19,55,F,98000013.0,train
98000276_2021-01-30,98000276,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5971,20,21,M,98000013.0,train
98000277_2021-01-30,98000277,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7654761904761906,21,25,F,98000013.0,train
98000279_2021-01-30,98000279,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6064761904761905,21,58,F,98000013.0,train
98000281_2021-01-30,98000281,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.1089047619047618,21,36,F,98000013.0,train
98000282_2021-01-30,98000282,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7149523809523808,21,52,M,98000013.0,train
98000283_2021-01-30,98000283,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6531000000000001,20,26,F,98000013.0,train
98000284_2021-01-30,98000284,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8045714285714286,21,28,M,98000013.0,train
98000285_2021-01-30,98000285,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.67065,20,65,F,98000013.0,train
98000286_2021-01-30,98000286,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5722857142857143,21,20,F,98000013.0,train
98000287_2021-01-30,98000287,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.4500952380952381,21,44,M,98000553.0,train
98000288_2021-01-30,98000288,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7250526315789474,19,39,M,98000553.0,train
98000289_2021-01-30,98000289,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0532500000000002,20,30,M,98000553.0,train
98000290_2021-01-30,98000290,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9121904761904761,21,28,F,98000553.0,train
98000291_2021-01-30,98000291,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8547619047619047,21,19,M,98000553.0,train
98000292_2021-01-30,98000292,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6294736842105263,19,44,F,98000553.0,train
98000293_2021-01-30,98000293,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6516,20,48,M,98000553.0,train
98000294_2021-01-30,98000294,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6987999999999999,20,44,M,98000553.0,train
98000296_2021-01-30,98000296,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.591,20,45,F,98000553.0,train
98000297_2021-01-30,98000297,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5329523809523811,21,27,F,98000553.0,train
98000298_2021-01-30,98000298,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.383,19,63,F,98000553.0,train
98000299_2021-01-30,98000299,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.38645,20,50,F,98000553.0,train
98000301_2021-01-30,98000301,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.4931904761904762,21,25,M,98000553.0,train
98000302_2021-01-30,98000302,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6734545454545455,22,62,M,98000553.0,train
98000303_2021-01-30,98000303,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.42271428571428565,21,64,F,98000553.0,train
98000304_2021-01-30,98000304,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.77455,20,20,F,98000553.0,train
98000305_2021-01-30,98000305,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5700555555555555,18,22,M,98000553.0,train
98000306_2021-01-30,98000306,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.56315,20,50,F,98000553.0,train
98000308_2021-01-30,98000308,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.73095,20,40,F,98000015.0,train
98000309_2021-01-30,98000309,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.2642777777777778,18,19,M,98000015.0,train
98000310_2021-01-30,98000310,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6128500000000001,20,41,M,98000015.0,train
98000311_2021-01-30,98000311,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8174285714285714,21,62,F,98000015.0,train
98000312_2021-01-30,98000312,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8371000000000001,20,39,M,98000015.0,train
98000313_2021-01-30,98000313,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5567619047619047,21,39,M,98000015.0,train
98000316_2021-01-30,98000316,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5928947368421051,19,47,M,98000015.0,train
98000317_2021-01-30,98000317,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.3076666666666667,21,27,F,98000015.0,train
98000319_2021-01-30,98000319,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.88825,20,54,M,98000015.0,train
98000321_2021-01-30,98000321,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.4501428571428572,21,36,M,98000015.0,train
98000322_2021-01-30,98000322,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5473684210526316,19,36,M,98000015.0,train
98000323_2021-01-30,98000323,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.3784285714285714,21,37,M,98000015.0,train
98000324_2021-01-30,98000324,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.4055714285714285,21,29,M,98000015.0,train
98000326_2021-01-30,98000326,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.46395238095238095,21,24,F,98000015.0,train
98000327_2021-01-30,98000327,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6626666666666666,21,18,M,98000605.0,train
98000328_2021-01-30,98000328,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8113809523809524,21,26,F,98000605.0,train
98000329_2021-01-30,98000329,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.44068421052631573,19,64,F,98000605.0,train
98000330_2021-01-30,98000330,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.60635,20,59,F,98000605.0,train
98000331_2021-01-30,98000331,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8000952380952381,21,31,M,98000605.0,train
98000332_2021-01-30,98000332,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8679047619047621,21,38,M,98000605.0,train
98000333_2021-01-30,98000333,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6609090909090909,22,60,M,98000605.0,train
98000334_2021-01-30,98000334,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9455499999999999,20,34,F,98000605.0,train
98000335_2021-01-30,98000335,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6060500000000001,20,63,M,98000605.0,train
98000337_2021-01-30,98000337,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.44014285714285717,21,22,F,98000605.0,train
98000339_2021-01-30,98000339,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8785238095238095,21,26,F,98000605.0,train
98000340_2021-01-30,98000340,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.39490476190476187,21,55,F,98000605.0,train
98000341_2021-01-30,98000341,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.1059047619047617,21,39,M,98000605.0,train
98000342_2021-01-30,98000342,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.38853333333333334,15,34,M,98000605.0,train
98000343_2021-01-30,98000343,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8371999999999999,20,34,F,98000605.0,train
98000344_2021-01-30,98000344,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.81715,20,56,M,98000605.0,train
98000345_2021-01-30,98000345,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0207,20,42,M,98000605.0,train
98000346_2021-01-30,98000346,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.50295,20,28,F,98000605.0,train
98000347_2021-01-30,98000347,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5603809523809524,21,32,F,98000017.0,train
98000348_2021-01-30,98000348,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8592000000000001,20,30,M,98000017.0,train
98000349_2021-01-30,98000349,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7507222222222222,18,55,F,98000017.0,train
98000350_2021-01-30,98000350,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.554809523809524,21,31,M,98000017.0,train
98000351_2021-01-30,98000351,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7506,20,54,F,98000252.0,train
98000352_2021-01-30,98000352,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.48875,20,56,F,98000017.0,train
98000353_2021-01-30,98000353,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8896842105263157,19,34,F,98000017.0,train
98000355_2021-01-30,98000355,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7526499999999999,20,55,F,98000017.0,train
98000356_2021-01-30,98000356,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8413999999999999,20,24,F,98000017.0,train
98000357_2021-01-30,98000357,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6004761904761905,21,49,M,98000017.0,train
98000358_2021-01-30,98000358,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6353499999999999,20,57,M,98000017.0,train
98000359_2021-01-30,98000359,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7130000000000001,21,27,M,98000017.0,train
98000360_2021-01-30,98000360,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5988095238095239,21,63,M,98000017.0,train
98000361_2021-01-30,98000361,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5682,20,56,M,98000017.0,train
98000362_2021-01-30,98000362,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.52845,20,58,M,98000017.0,train
98000363_2021-01-30,98000363,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7985263157894738,19,39,M,98000017.0,train
98000364_2021-01-30,98000364,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6119047619047621,21,52,M,98000017.0,train
98000365_2021-01-30,98000365,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.79765,20,45,F,98000017.0,train
98000367_2021-01-30,98000367,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8366666666666666,21,42,F,98000017.0,train
98000368_2021-01-30,98000368,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6305999999999999,20,41,F,98000018.0,train
98000370_2021-01-30,98000370,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5905,20,33,F,98000018.0,train
98000371_2021-01-30,98000371,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.4103809523809523,21,63,M,98000018.0,train
98000373_2021-01-30,98000373,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.578111111111111,18,38,F,98000018.0,train
98000375_2021-01-30,98000375,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.42765000000000003,20,41,M,98000018.0,train
98000376_2021-01-30,98000376,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.32861904761904764,21,19,F,98000018.0,train
98000377_2021-01-30,98000377,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.0971,20,46,M,98000018.0,train
98000378_2021-01-30,98000378,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.722857142857143,21,36,M,98000018.0,train
98000379_2021-01-30,98000379,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5377619047619048,21,47,F,98000018.0,train
98000381_2021-01-30,98000381,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.78465,20,34,M,98000018.0,train
98000382_2021-01-30,98000382,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,1.120157894736842,19,59,F,98000018.0,train
98000383_2021-01-30,98000383,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5098999999999999,20,37,F,98000018.0,train
98000384_2021-01-30,98000384,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.942714285714286,21,64,F,98000018.0,train
98000385_2021-01-30,98000385,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8116190476190478,21,42,M,98000018.0,train
98000386_2021-01-30,98000386,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6582380952380951,21,40,M,98000018.0,train
98000387_2021-01-30,98000387,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.3633809523809523,21,31,M,98000018.0,train
98000388_2021-01-30,98000388,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7804090909090909,22,62,M,98000019.0,train
98000389_2021-01-30,98000389,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7094999999999999,20,43,M,98000019.0,train
98000390_2021-01-30,98000390,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5538947368421051,19,19,M,98000019.0,train
98000391_2021-01-30,98000391,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6332380952380954,21,51,F,98000019.0,train
98000393_2021-01-30,98000393,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6387647058823529,17,53,M,98000019.0,train
98000394_2021-01-30,98000394,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.46565,20,29,F,98000019.0,train
98000395_2021-01-30,98000395,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7797,20,36,F,98000019.0,train
98000396_2021-01-30,98000396,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.48,20,30,F,98000019.0,train
98000397_2021-01-30,98000397,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.62375,20,37,F,98000019.0,train
98000398_2021-01-30,98000398,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7598571428571429,21,24,F,98000019.0,train
98000399_2021-01-30,98000399,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.88545,20,39,M,98000019.0,train
98000400_2021-01-30,98000400,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5776190476190477,21,53,M,98000019.0,train
98000401_2021-01-30,98000401,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5566,20,63,M,98000019.0,train
98000402_2021-01-30,98000402,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5736000000000001,20,41,F,98000019.0,train
98000403_2021-01-30,98000403,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7989523809523809,21,53,M,98000019.0,train
98000404_2021-01-30,98000404,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.4782105263157896,19,44,M,98000019.0,train
98000405_2021-01-30,98000405,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8884285714285712,21,48,M,98000019.0,train
98000407_2021-01-30,98000407,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8117142857142857,21,47,M,98000019.0,train
98000408_2021-01-30,98000408,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7988000000000001,20,41,F,98000593.0,train
98000409_2021-01-30,98000409,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6038571428571429,21,18,M,98000593.0,train
98000410_2021-01-30,98000410,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7962105263157895,19,41,F,98000593.0,train
98000411_2021-01-30,98000411,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8259444444444445,18,51,F,98000593.0,train
98000412_2021-01-30,98000412,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7505000000000001,20,42,M,98000593.0,train
98000413_2021-01-30,98000413,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6909,20,23,F,98000593.0,train
98000414_2021-01-30,98000414,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5480476190476191,21,50,F,98000593.0,train
98000418_2021-01-30,98000418,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7135789473684211,19,22,M,98000593.0,train
98000419_2021-01-30,98000419,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9520952380952381,21,41,F,98000593.0,train
98000420_2021-01-30,98000420,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.4624210526315789,19,25,M,98000593.0,train
98000421_2021-01-30,98000421,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.68325,20,55,F,98000593.0,train
98000423_2021-01-30,98000423,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5640952380952381,21,63,M,98000593.0,train
98000424_2021-01-30,98000424,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6903888888888888,18,32,M,98000593.0,train
98000425_2021-01-30,98000425,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.94305,20,34,F,98000593.0,train
98000426_2021-01-30,98000426,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9023809523809524,21,38,M,98000593.0,train
98000427_2021-01-30,98000427,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8069,20,49,M,98000593.0,train
98000428_2021-01-30,98000428,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5054761904761905,21,37,F,98000021.0,train
98000429_2021-01-30,98000429,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.51155,20,21,M,98000021.0,train
98000430_2021-01-30,98000430,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7677894736842107,19,41,F,98000021.0,train
98000431_2021-01-30,98000431,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7306666666666667,21,48,M,98000021.0,train
98000432_2021-01-30,98000432,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.7301111111111112,18,34,M,98000021.0,train
98000433_2021-01-30,98000433,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.5427142857142856,21,64,F,98000021.0,train
98000434_2021-01-30,98000434,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6548999999999999,20,28,F,98000021.0,train
98000435_2021-01-30,98000435,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.515095238095238,21,32,M,98000021.0,train
98000436_2021-01-30,98000436,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.45609523809523805,21,61,M,98000021.0,train
98000437_2021-01-30,98000437,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6842857142857144,21,28,M,98000021.0,train
98000438_2021-01-30,98000438,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8291904761904763,21,34,F,98000021.0,train
98000439_2021-01-30,98000439,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.6569473684210527,19,46,F,98000021.0,train
98000441_2021-01-30,98000441,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.64135,20,65,F,98000021.0,train
98000442_2021-01-30,98000442,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.9206190476190477,21,25,F,98000021.0,train
98000443_2021-01-30,98000443,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.570047619047619,21,23,M,98000252.0,train
98000444_2021-01-30,98000444,2021-01-30,2021-01-01,2021-01-30,2021-01-31,2021-03-01,0.8826190476190476,21,47,M,98000021.0,train
